"visibility","datetime","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.main","weather.description","city_name","rain.1h"
10000.0,"2025-03-01 00:03:04+08:00",21.22,21.75,21.22,21.22,1015.0,90.0,1015.0,1003.0,0.67,62.0,1.18,42.0,"2025-03-01 06:13:19+08:00","2025-03-01 18:03:09+08:00","Clouds","scattered clouds","Palayan City",""
10000.0,"2025-03-01 00:03:05+08:00",25.06,26.05,25.06,25.06,1012.0,93.0,1012.0,1014.0,3.38,342.0,5.61,87.0,"2025-03-01 05:50:24+08:00","2025-03-01 17:49:16+08:00","Clouds","overcast clouds","Panabo",""
10000.0,"2025-03-01 00:03:07+08:00",26.02,26.02,24.96,26.94,1015.0,76.0,1015.0,1013.0,1.54,110.0,"",75.0,"2025-03-01 06:12:59+08:00","2025-03-01 18:04:01+08:00","Clouds","broken clouds","Paranaque City",""
10000.0,"2025-03-01 00:03:08+08:00",26.08,26.08,24.87,26.84,1014.0,75.0,1014.0,1012.0,1.54,110.0,"",75.0,"2025-03-01 06:12:51+08:00","2025-03-01 18:03:46+08:00","Clouds","broken clouds","Pasig",""
10000.0,"2025-03-01 00:03:10+08:00",27.04,28.84,27.04,27.04,1012.0,69.0,1012.0,1002.0,3.09,60.0,"",20.0,"2025-03-01 06:19:31+08:00","2025-03-01 18:15:46+08:00","Clouds","few clouds","Puerto Princesa City",""
10000.0,"2025-03-01 00:03:12+08:00",25.82,26.42,24.86,26.83,1015.0,75.0,1015.0,1012.0,1.54,110.0,"",75.0,"2025-03-01 06:13:00+08:00","2025-03-01 18:03:52+08:00","Clouds","broken clouds","Quezon City",""
10000.0,"2025-03-01 00:03:14+08:00",20.92,21.42,20.92,20.92,1017.0,90.0,1017.0,1009.0,2.05,235.0,1.92,0.0,"2025-03-01 06:12:04+08:00","2025-03-01 18:00:07+08:00","Clear","clear sky","Roxas",""
10000.0,"2025-03-01 00:03:16+08:00",25.62,26.48,25.62,25.62,1013.0,86.0,1013.0,1005.0,3.99,53.0,6.15,98.0,"2025-03-01 06:01:25+08:00","2025-03-01 17:56:20+08:00","Clouds","overcast clouds","Sagay",""
10000.0,"2025-03-01 00:03:18+08:00",25.05,25.67,25.05,25.05,1015.0,79.0,1015.0,1001.0,2.82,27.0,4.62,100.0,"2025-03-01 06:15:02+08:00","2025-03-01 18:05:45+08:00","Clouds","overcast clouds","Samal",""
10000.0,"2025-03-01 00:03:20+08:00",21.58,22.22,21.58,21.58,1015.0,93.0,1015.0,1016.0,0.23,350.0,0.79,17.0,"2025-03-01 06:14:05+08:00","2025-03-01 18:03:55+08:00","Clouds","few clouds","San Carlos",""
10000.0,"2025-03-01 00:03:22+08:00",25.51,26.02,25.51,25.51,1015.0,73.0,1015.0,1008.0,1.67,67.0,1.23,0.0,"2025-03-01 06:16:59+08:00","2025-03-01 18:05:37+08:00","Clear","clear sky","San Fernando",""
10000.0,"2025-03-01 00:03:25+08:00",22.3,22.94,22.3,22.3,1017.0,90.0,1017.0,988.0,1.59,137.0,4.2,47.0,"2025-03-01 06:11:30+08:00","2025-03-01 17:58:40+08:00","Clouds","scattered clouds","San Jose",""
10000.0,"2025-03-01 00:03:26+08:00",25.35,26.0,25.35,25.35,1015.0,79.0,1015.0,1006.0,1.03,349.0,1.8,57.0,"2025-03-01 06:13:04+08:00","2025-03-01 18:03:43+08:00","Clouds","broken clouds","San Jose del Monte",""
10000.0,"2025-03-01 00:03:28+08:00",23.76,24.41,23.76,23.76,1015.0,85.0,1015.0,999.0,1.01,97.0,0.9,0.0,"2025-03-01 06:17:04+08:00","2025-03-01 18:04:25+08:00","Clear","clear sky","San Juan",""
10000.0,"2025-03-01 00:03:31+08:00",25.87,26.6,25.87,25.87,1015.0,80.0,1015.0,1005.0,2.12,2.0,3.06,67.0,"2025-03-01 06:14:51+08:00","2025-03-01 18:05:20+08:00","Clouds","broken clouds","San Pablo",""
10000.0,"2025-03-01 00:03:32+08:00",21.28,21.81,21.28,21.28,1017.0,90.0,1017.0,994.0,1.25,99.0,1.89,0.0,"2025-03-01 06:11:03+08:00","2025-03-01 17:59:01+08:00","Clear","clear sky","San Pedro",""
10000.0,"2025-03-01 00:03:34+08:00",21.62,22.27,21.62,21.62,1015.0,93.0,1015.0,1016.0,1.07,329.0,0.43,32.0,"2025-03-01 06:13:50+08:00","2025-03-01 18:03:48+08:00","Clouds","scattered clouds","Santa Rosa",""
10000.0,"2025-03-01 00:03:36+08:00",23.82,24.35,23.82,23.82,1015.0,80.0,1015.0,1009.0,1.08,76.0,1.12,6.0,"2025-03-01 06:16:52+08:00","2025-03-01 18:04:43+08:00","Clear","clear sky","Santiago",""
10000.0,"2025-03-01 00:03:37+08:00",21.07,21.58,21.07,21.07,1017.0,90.0,1017.0,1006.0,1.25,222.0,1.4,12.0,"2025-03-01 06:11:39+08:00","2025-03-01 17:59:23+08:00","Clouds","few clouds","Santo Tomas",""
10000.0,"2025-03-01 00:03:39+08:00",25.91,26.67,25.91,25.91,1012.0,81.0,1012.0,1007.0,5.54,44.0,8.31,100.0,"2025-03-01 06:03:10+08:00","2025-03-01 17:58:15+08:00","Clouds","overcast clouds","Silay City",""
10000.0,"2025-03-01 00:03:41+08:00",26.17,26.17,26.17,26.17,1012.0,85.0,1012.0,999.0,5.0,35.0,6.49,100.0,"2025-03-01 06:04:51+08:00","2025-03-01 18:01:04+08:00","Clouds","overcast clouds","Sipalay",""
10000.0,"2025-03-01 00:03:42+08:00",25.25,26.18,25.25,25.25,1012.0,90.0,1012.0,1003.0,4.98,89.0,8.9,99.0,"2025-03-01 05:52:28+08:00","2025-03-01 17:48:41+08:00","Clouds","overcast clouds","Surigao City",""
10000.0,"2025-03-01 00:03:43+08:00",25.55,26.38,25.55,25.55,1015.0,85.0,1015.0,1004.0,4.11,55.0,4.33,98.0,"2025-03-01 06:01:30+08:00","2025-03-01 17:53:46+08:00","Clouds","overcast clouds","Tabaco",""
10000.0,"2025-03-01 00:03:45+08:00",20.4,20.82,20.4,20.4,1018.0,89.0,1018.0,975.0,2.95,221.0,4.66,19.0,"2025-03-01 06:12:56+08:00","2025-03-01 18:00:39+08:00","Clouds","few clouds","Tabuk",""
10000.0,"2025-03-01 00:03:47+08:00",24.01,24.87,24.01,24.01,1013.0,92.0,1013.0,1010.0,1.27,360.0,2.48,91.0,"2025-03-01 05:55:17+08:00","2025-03-01 17:49:52+08:00","Clouds","overcast clouds","Tacloban City",""
10000.0,"2025-03-01 00:03:48+08:00",22.35,23.07,22.35,22.35,1011.0,93.0,1011.0,1003.0,1.58,201.0,1.04,74.0,"2025-03-01 05:54:06+08:00","2025-03-01 17:53:38+08:00","Clouds","broken clouds","Tacurong",""
10000.0,"2025-03-01 00:03:50+08:00",19.86,20.2,19.86,19.86,1015.0,88.0,1015.0,986.0,3.49,82.0,11.43,100.0,"2025-03-01 06:13:07+08:00","2025-03-01 18:04:34+08:00","Clouds","overcast clouds","Tagaytay City",""
10000.0,"2025-03-01 00:00:08+08:00",26.27,26.27,25.06,27.04,1015.0,75.0,1015.0,1013.0,1.54,110.0,"",75.0,"2025-03-01 06:12:46+08:00","2025-03-01 18:03:45+08:00","Clouds","broken clouds","Taguig",""
10000.0,"2025-03-01 00:03:54+08:00",24.31,25.2,24.31,24.31,1015.0,92.0,1015.0,1001.0,4.76,68.0,8.95,61.0,"2025-03-01 06:05:10+08:00","2025-03-01 17:56:35+08:00","Clouds","broken clouds","Talisay",""
10000.0,"2025-03-01 00:03:55+08:00",22.26,23.0,22.26,22.26,1015.0,94.0,1015.0,993.0,2.44,56.0,6.04,100.0,"2025-03-01 06:12:14+08:00","2025-03-01 18:03:42+08:00","Clouds","overcast clouds","Tanauan",""
10000.0,"2025-03-01 00:03:58+08:00",25.0,25.88,25.0,25.0,1012.0,89.0,1012.0,1006.0,1.63,83.0,3.05,79.0,"2025-03-01 05:49:18+08:00","2025-03-01 17:46:15+08:00","Clouds","broken clouds","Tandag",""
10000.0,"2025-03-01 00:04:00+08:00",26.12,26.12,26.12,26.12,1012.0,80.0,1012.0,1007.0,4.98,22.0,7.86,100.0,"2025-03-01 06:03:13+08:00","2025-03-01 17:58:29+08:00","Clouds","overcast clouds","Tangub",""
10000.0,"2025-03-01 00:04:02+08:00",27.01,30.05,27.01,27.01,1012.0,83.0,1012.0,994.0,2.19,36.0,5.0,100.0,"2025-03-01 06:01:42+08:00","2025-03-01 17:58:11+08:00","Clouds","overcast clouds","Tanjay",""
10000.0,"2025-03-01 00:04:03+08:00",21.51,22.14,21.51,21.51,1015.0,93.0,1015.0,1016.0,0.7,207.0,0.71,15.0,"2025-03-01 06:15:13+08:00","2025-03-01 18:05:08+08:00","Clouds","few clouds","Tarlac City",""
10000.0,"2025-03-01 00:04:05+08:00",21.52,22.23,21.52,21.52,1016.0,96.0,1016.0,982.0,2.57,46.0,8.53,72.0,"2025-03-01 06:10:26+08:00","2025-03-01 18:01:58+08:00","Clouds","broken clouds","Tayabas",""
10000.0,"2025-03-01 00:04:08+08:00",25.34,26.18,25.34,25.34,1013.0,86.0,1013.0,1002.0,2.96,10.0,3.11,98.0,"2025-03-01 06:00:16+08:00","2025-03-01 17:55:48+08:00","Clouds","overcast clouds","Toledo City",""
10000.0,"2025-03-01 00:04:10+08:00",21.37,21.76,21.37,21.37,1017.0,84.0,1017.0,1021.0,1.89,199.0,1.99,35.0,"2025-03-01 06:11:55+08:00","2025-03-01 17:59:25+08:00","Clouds","scattered clouds","Tuguegarao",""
10000.0,"2025-03-01 00:04:12+08:00",22.31,22.63,22.31,22.31,1015.0,78.0,1015.0,1013.0,1.56,107.0,2.36,4.0,"2025-03-01 06:15:36+08:00","2025-03-01 18:04:58+08:00","Clear","clear sky","Urdaneta",""
10000.0,"2025-03-01 00:04:13+08:00",23.13,23.98,23.13,23.13,1013.0,95.0,1013.0,998.0,1.36,26.0,4.31,81.0,"2025-03-01 05:56:55+08:00","2025-03-01 17:51:39+08:00","Clouds","broken clouds","Valencia",""
10000.0,"2025-03-01 00:04:16+08:00",25.76,26.45,25.02,26.99,1015.0,79.0,1015.0,1016.0,0.45,23.0,2.24,58.0,"2025-03-01 06:13:19+08:00","2025-03-01 18:04:06+08:00","Clouds","broken clouds","Valenzuela",""
10000.0,"2025-03-01 00:04:17+08:00",25.87,26.71,25.87,25.87,1013.0,84.0,1013.0,1002.0,6.46,57.0,7.9,98.0,"2025-03-01 06:02:46+08:00","2025-03-01 17:57:45+08:00","Clouds","overcast clouds","Victorias",""
10000.0,"2025-03-01 00:04:19+08:00",24.71,25.33,24.71,24.71,1015.0,80.0,1015.0,1007.0,1.21,73.0,0.98,0.0,"2025-03-01 06:17:15+08:00","2025-03-01 18:04:48+08:00","Clear","clear sky","Vigan",""
10000.0,"2025-03-01 00:04:20+08:00",25.99,25.99,25.99,25.99,1011.0,83.0,1011.0,987.0,0.51,0.0,"",40.0,"2025-03-01 06:04:39+08:00","2025-03-01 18:03:56+08:00","Clouds","scattered clouds","Zamboanga City",""
10000.0,"2025-03-01 01:00:01+08:00",24.61,25.06,24.61,24.61,1014.0,74.0,1014.0,1008.0,3.9,119.0,4.96,17.0,"2025-03-01 06:18:04+08:00","2025-03-01 18:07:13+08:00","Clouds","few clouds","Alaminos",""
10000.0,"2025-03-01 01:00:02+08:00",24.25,24.77,24.25,24.25,1015.0,78.0,1015.0,997.0,1.03,270.0,"",20.0,"2025-03-01 06:15:06+08:00","2025-03-01 18:05:23+08:00","Clouds","few clouds","Angeles City",""
10000.0,"2025-03-01 01:00:05+08:00",21.54,22.2,21.54,21.54,1016.0,94.0,1016.0,975.0,2.74,78.0,4.92,66.0,"2025-03-01 06:12:56+08:00","2025-03-01 18:02:41+08:00","Clouds","broken clouds","Antipolo",""
10000.0,"2025-03-01 01:00:06+08:00",24.59,25.38,24.59,24.59,1013.0,87.0,1013.0,1004.0,4.93,50.0,9.6,100.0,"2025-03-01 06:01:47+08:00","2025-03-01 17:55:18+08:00","Clouds","overcast clouds","Bacolod",""
10000.0,"2025-03-01 01:00:08+08:00",25.55,26.28,25.06,26.13,1014.0,81.0,1014.0,1011.0,5.64,89.0,8.85,73.0,"2025-03-01 06:13:20+08:00","2025-03-01 18:04:23+08:00","Clouds","broken clouds","Bacoor",""
10000.0,"2025-03-01 01:00:10+08:00",26.25,26.25,26.25,26.25,1011.0,82.0,1011.0,1008.0,7.1,25.0,9.34,100.0,"2025-03-01 06:03:33+08:00","2025-03-01 17:58:56+08:00","Clouds","overcast clouds","Bago City",""
10000.0,"2025-03-01 01:00:11+08:00",13.74,13.34,13.74,13.74,1016.0,83.0,1016.0,925.0,2.18,76.0,2.11,3.0,"2025-03-01 06:15:46+08:00","2025-03-01 18:04:38+08:00","Clear","clear sky","Baguio",""
10000.0,"2025-03-01 01:00:13+08:00",25.71,26.5,25.71,25.71,1011.0,83.0,1011.0,992.0,3.3,46.0,7.54,99.0,"2025-03-01 06:01:53+08:00","2025-03-01 17:58:17+08:00","Clouds","overcast clouds","Bais",""
10000.0,"2025-03-01 01:00:15+08:00",24.2,24.82,24.2,24.2,1015.0,82.0,1015.0,998.0,3.61,44.0,5.86,100.0,"2025-03-01 06:15:01+08:00","2025-03-01 18:05:50+08:00","Clouds","overcast clouds","Balanga",""
10000.0,"2025-03-01 01:00:18+08:00",23.64,24.17,23.64,23.64,1014.0,81.0,1014.0,1004.0,2.34,101.0,2.17,0.0,"2025-03-01 06:16:49+08:00","2025-03-01 18:03:48+08:00","Clear","clear sky","Batac City",""
10000.0,"2025-03-01 01:00:20+08:00",23.86,24.6,23.86,23.86,1014.0,88.0,1014.0,1006.0,4.09,70.0,7.98,93.0,"2025-03-01 06:12:27+08:00","2025-03-01 18:04:18+08:00","Clouds","overcast clouds","Batangas City",""
10000.0,"2025-03-01 01:00:23+08:00",26.16,26.16,26.16,26.16,1011.0,79.0,1011.0,992.0,6.32,43.0,11.09,100.0,"2025-03-01 06:03:03+08:00","2025-03-01 17:59:41+08:00","Clouds","overcast clouds","Bayawan",""
10000.0,"2025-03-01 01:00:25+08:00",25.48,26.3,25.48,25.48,1014.0,85.0,1014.0,1003.0,3.78,52.0,3.93,98.0,"2025-03-01 06:01:37+08:00","2025-03-01 17:53:50+08:00","Clouds","overcast clouds","Baybay",""
1071.0,"2025-03-01 01:00:26+08:00",23.02,23.96,23.02,23.02,1012.0,99.0,1012.0,991.0,0.49,58.0,0.55,98.0,"2025-03-01 05:50:51+08:00","2025-03-01 17:48:09+08:00","Clouds","overcast clouds","Bayugan",""
9596.0,"2025-03-01 01:00:29+08:00",24.69,25.56,24.69,24.69,1012.0,90.0,1012.0,1009.0,2.86,26.0,4.88,94.0,"2025-03-01 05:55:03+08:00","2025-03-01 17:49:50+08:00","Clouds","overcast clouds","Bislig",""
10000.0,"2025-03-01 01:00:30+08:00",25.84,26.62,25.05,27.02,1014.0,82.0,1014.0,1002.0,1.79,79.0,1.79,40.0,"2025-03-01 06:12:39+08:00","2025-03-01 18:03:50+08:00","Clouds","scattered clouds","Biñan",""
10000.0,"2025-03-01 01:00:32+08:00",25.27,26.07,25.27,25.27,1012.0,85.0,1012.0,1008.0,5.14,46.0,8.29,90.0,"2025-03-01 05:59:09+08:00","2025-03-01 17:53:57+08:00","Clouds","overcast clouds","Bogo",""
"","2025-03-01 01:00:34+08:00",24.55,25.52,24.55,24.55,1013.0,94.0,1013.0,994.0,3.84,54.0,8.18,95.0,"2025-03-01 05:53:45+08:00","2025-03-01 17:47:57+08:00","Rain","light rain","Borongan",0.87
10000.0,"2025-03-01 01:00:35+08:00",23.35,24.27,23.35,23.35,1012.0,97.0,1012.0,997.0,1.42,133.0,2.37,99.0,"2025-03-01 05:51:51+08:00","2025-03-01 17:48:57+08:00","Clouds","overcast clouds","Butuan",""
10000.0,"2025-03-01 01:00:37+08:00",24.06,24.98,24.06,24.06,1012.0,94.0,1012.0,988.0,1.73,135.0,2.02,96.0,"2025-03-01 05:51:59+08:00","2025-03-01 17:48:53+08:00","Clouds","overcast clouds","Cabadbaran",""
10000.0,"2025-03-01 01:00:39+08:00",21.57,22.11,21.57,21.57,1015.0,89.0,1015.0,1013.0,0.1,343.0,0.21,47.0,"2025-03-01 06:13:45+08:00","2025-03-01 18:03:40+08:00","Clouds","scattered clouds","Cabanatuan City",""
10000.0,"2025-03-01 01:00:41+08:00",25.78,26.58,24.99,26.96,1014.0,83.0,1014.0,1006.0,5.55,85.0,10.29,97.0,"2025-03-01 06:12:26+08:00","2025-03-01 18:03:42+08:00","Clouds","overcast clouds","Cabuyao",""
10000.0,"2025-03-01 01:00:43+08:00",25.23,26.13,25.23,25.23,1012.0,89.0,1012.0,1000.0,4.49,65.0,5.68,97.0,"2025-03-01 06:01:58+08:00","2025-03-01 17:56:53+08:00","Clouds","overcast clouds","Cadiz",""
10000.0,"2025-03-01 01:00:45+08:00",24.95,25.49,24.95,24.95,1011.0,76.0,1011.0,1000.0,2.02,214.0,1.33,98.0,"2025-03-01 05:55:11+08:00","2025-03-01 17:52:47+08:00","Clouds","overcast clouds","Cagayan de Oro",""
10000.0,"2025-03-01 01:00:46+08:00",23.62,24.2,23.62,23.62,1014.0,83.0,1014.0,1002.0,3.91,79.0,10.85,96.0,"2025-03-01 06:13:30+08:00","2025-03-01 18:05:08+08:00","Clouds","overcast clouds","Calaca",""
10000.0,"2025-03-01 01:00:48+08:00",26.06,26.06,24.99,26.06,1014.0,86.0,1014.0,1003.0,4.59,81.0,8.72,99.0,"2025-03-01 06:12:15+08:00","2025-03-01 18:03:35+08:00","Clouds","overcast clouds","Calamba",""
10000.0,"2025-03-01 01:00:53+08:00",23.91,24.76,23.91,23.91,1013.0,92.0,1013.0,1008.0,3.51,37.0,8.4,49.0,"2025-03-01 05:57:20+08:00","2025-03-01 17:51:01+08:00","Clouds","scattered clouds","Calbayog City",""
10000.0,"2025-03-01 01:00:56+08:00",23.76,24.18,23.76,23.76,1014.0,76.0,1014.0,1008.0,1.27,78.0,1.17,6.0,"2025-03-01 06:16:46+08:00","2025-03-01 18:04:45+08:00","Clear","clear sky","Candon",""
10000.0,"2025-03-01 01:00:58+08:00",21.39,21.93,21.39,21.39,1013.0,90.0,1013.0,959.0,2.65,40.0,6.59,95.0,"2025-03-01 06:02:01+08:00","2025-03-01 17:57:33+08:00","Clouds","overcast clouds","Canlaon",""
10000.0,"2025-03-01 01:01:00+08:00",24.97,25.77,24.97,24.97,1012.0,86.0,1012.0,1002.0,4.58,30.0,6.32,100.0,"2025-03-01 06:00:06+08:00","2025-03-01 17:55:56+08:00","Clouds","overcast clouds","Carcar",""
10000.0,"2025-03-01 01:01:02+08:00",25.73,26.5,24.92,26.9,1014.0,82.0,1014.0,1002.0,1.79,79.0,1.79,90.0,"2025-03-01 06:12:44+08:00","2025-03-01 18:03:57+08:00","Clouds","overcast clouds","Carmona",""
10000.0,"2025-03-01 01:01:05+08:00",24.38,25.22,24.38,24.38,1013.0,90.0,1013.0,1009.0,2.3,28.0,5.33,86.0,"2025-03-01 05:56:01+08:00","2025-03-01 17:50:02+08:00","Clouds","overcast clouds","Catbalogan",""
10000.0,"2025-03-01 01:01:06+08:00",20.03,20.52,20.03,20.03,1016.0,93.0,1016.0,1010.0,1.89,206.0,1.85,30.0,"2025-03-01 06:11:21+08:00","2025-03-01 17:59:37+08:00","Clouds","scattered clouds","Cauayan",""
10000.0,"2025-03-01 01:01:08+08:00",25.47,26.16,25.07,25.66,1014.0,80.0,1014.0,1015.0,5.51,86.0,8.06,70.0,"2025-03-01 06:13:23+08:00","2025-03-01 18:04:25+08:00","Clouds","broken clouds","Cavite City",""
10000.0,"2025-03-01 01:00:00+08:00",26.81,29.58,26.81,26.81,1012.0,83.0,1012.0,997.0,4.12,350.0,"",75.0,"2025-03-01 05:59:12+08:00","2025-03-01 17:54:49+08:00","Clouds","broken clouds","Cebu City",""
10000.0,"2025-03-01 01:01:12+08:00",25.2,25.86,25.01,25.6,1014.0,80.0,1014.0,1006.0,1.55,69.0,3.6,73.0,"2025-03-01 06:12:44+08:00","2025-03-01 18:03:36+08:00","Clouds","broken clouds","City of Marikina",""
10000.0,"2025-03-01 01:01:15+08:00",24.6,25.41,24.6,24.6,1013.0,88.0,1013.0,1002.0,3.6,52.0,7.75,100.0,"2025-03-01 06:01:32+08:00","2025-03-01 17:54:56+08:00","Clouds","overcast clouds","City of Masbate",""
10000.0,"2025-03-01 01:01:17+08:00",23.29,24.1,23.29,23.29,1013.0,93.0,1013.0,1006.0,2.49,343.0,3.93,100.0,"2025-03-01 06:04:37+08:00","2025-03-01 17:59:19+08:00","Clouds","overcast clouds","City of Passi",""
10000.0,"2025-03-01 01:01:19+08:00",24.04,24.88,24.04,24.04,1014.0,91.0,1014.0,1000.0,3.59,51.0,6.96,100.0,"2025-03-01 06:00:18+08:00","2025-03-01 17:52:59+08:00","Clouds","overcast clouds","City of Sorsogon",""
10000.0,"2025-03-01 01:01:21+08:00",22.74,23.5,22.74,22.74,1010.0,93.0,1010.0,1003.0,2.92,121.0,6.43,100.0,"2025-03-01 05:56:07+08:00","2025-03-01 17:55:04+08:00","Clouds","overcast clouds","Cotabato",""
10000.0,"2025-03-01 01:01:23+08:00",21.46,21.93,21.46,21.46,1016.0,87.0,1016.0,1002.0,2.08,206.0,4.25,55.0,"2025-03-01 06:12:51+08:00","2025-03-01 18:00:15+08:00","Clouds","broken clouds","Dagupan",""
10000.0,"2025-03-01 01:01:25+08:00",27.03,30.61,27.03,27.03,1012.0,88.0,1012.0,993.0,2.75,21.0,4.14,100.0,"2025-03-01 05:58:46+08:00","2025-03-01 17:54:09+08:00","Clouds","overcast clouds","Danao",""
10000.0,"2025-03-01 01:01:27+08:00",27.03,30.1,27.03,27.03,1012.0,83.0,1012.0,1003.0,4.12,350.0,"",75.0,"2025-03-01 05:58:57+08:00","2025-03-01 17:54:37+08:00","Clouds","broken clouds","Dapitan",""
10000.0,"2025-03-01 01:01:29+08:00",24.95,25.64,24.55,26.53,1014.0,82.0,1014.0,998.0,5.58,91.0,10.72,85.0,"2025-03-01 06:13:13+08:00","2025-03-01 18:04:25+08:00","Clouds","overcast clouds","Dasmariñas",""
10000.0,"2025-03-01 01:01:31+08:00",24.05,25.12,24.05,24.05,1011.0,100.0,1011.0,1011.0,1.03,0.0,"",40.0,"2025-03-01 05:50:34+08:00","2025-03-01 17:49:41+08:00","Clouds","scattered clouds","Davao",""
10000.0,"2025-03-01 01:01:33+08:00",23.95,24.72,23.95,23.95,1011.0,89.0,1011.0,994.0,1.71,17.0,3.24,99.0,"2025-03-01 05:51:25+08:00","2025-03-01 17:50:53+08:00","Clouds","overcast clouds","Digos",""
10000.0,"2025-03-01 01:01:35+08:00",25.2,26.15,25.2,25.2,1011.0,91.0,1011.0,1005.0,5.21,63.0,10.62,100.0,"2025-03-01 06:00:28+08:00","2025-03-01 17:57:57+08:00","Clouds","overcast clouds","Dipolog",""
10000.0,"2025-03-01 01:01:37+08:00",25.25,26.15,25.25,25.25,1011.0,89.0,1011.0,984.0,4.11,14.0,7.47,99.0,"2025-03-01 06:00:59+08:00","2025-03-01 17:57:41+08:00","Clouds","overcast clouds","Dumaguete",""
10000.0,"2025-03-01 01:01:38+08:00",24.98,25.52,24.98,24.98,1010.0,76.0,1010.0,1001.0,0.9,243.0,2.7,100.0,"2025-03-01 05:55:44+08:00","2025-03-01 17:53:14+08:00","Rain","light rain","El Salvador",0.4
10000.0,"2025-03-01 01:01:41+08:00",25.27,26.1,25.27,25.27,1012.0,86.0,1012.0,1004.0,3.88,44.0,6.29,100.0,"2025-03-01 06:01:03+08:00","2025-03-01 17:56:06+08:00","Clouds","overcast clouds","Escalante",""
10000.0,"2025-03-01 01:01:42+08:00",21.64,22.11,21.64,21.64,1015.0,86.0,1015.0,1016.0,1.58,348.0,0.22,52.0,"2025-03-01 06:13:44+08:00","2025-03-01 18:03:50+08:00","Clouds","broken clouds","Gapan",""
10000.0,"2025-03-01 01:01:44+08:00",24.65,25.39,24.65,24.65,1010.0,85.0,1010.0,998.0,3.33,1.0,5.22,94.0,"2025-03-01 05:51:49+08:00","2025-03-01 17:51:58+08:00","Clouds","overcast clouds","General Santos",""
10000.0,"2025-03-01 01:01:46+08:00",25.33,26.06,24.96,26.94,1014.0,82.0,1014.0,1006.0,6.04,88.0,9.94,76.0,"2025-03-01 06:13:29+08:00","2025-03-01 18:04:37+08:00","Clouds","broken clouds","General Trias",""
10000.0,"2025-03-01 01:01:48+08:00",24.7,25.71,24.7,24.7,1012.0,95.0,1012.0,950.0,1.35,132.0,2.11,100.0,"2025-03-01 05:53:30+08:00","2025-03-01 17:50:43+08:00","Clouds","overcast clouds","Gingoog City",""
10000.0,"2025-03-01 01:01:50+08:00",25.33,26.14,25.33,25.33,1012.0,85.0,1012.0,991.0,2.33,46.0,3.08,99.0,"2025-03-01 06:03:10+08:00","2025-03-01 17:59:01+08:00","Clouds","overcast clouds","Himamaylan",""
10000.0,"2025-03-01 01:01:52+08:00",21.2,21.73,21.2,21.2,1016.0,90.0,1016.0,1001.0,0.99,119.0,1.82,13.0,"2025-03-01 06:11:00+08:00","2025-03-01 17:59:02+08:00","Clouds","few clouds","Ilagan",""
10000.0,"2025-03-01 01:01:55+08:00",22.06,22.83,22.06,22.06,1011.0,96.0,1011.0,975.0,1.74,171.0,0.88,97.0,"2025-03-01 05:56:03+08:00","2025-03-01 17:53:54+08:00","Rain","light rain","Iligan City",0.48
10000.0,"2025-03-01 01:01:59+08:00",25.39,26.1,25.03,25.62,1014.0,81.0,1014.0,1008.0,5.82,90.0,9.46,75.0,"2025-03-01 06:13:17+08:00","2025-03-01 18:04:22+08:00","Clouds","broken clouds","Imus",""
10000.0,"2025-03-01 01:02:01+08:00",22.45,23.31,22.45,22.45,1014.0,98.0,1014.0,993.0,1.34,60.0,2.35,100.0,"2025-03-01 06:02:48+08:00","2025-03-01 17:55:01+08:00","Clouds","overcast clouds","Iriga City",""
10000.0,"2025-03-01 01:02:02+08:00",25.05,25.75,25.05,25.05,1012.0,82.0,1012.0,991.0,2.17,79.0,3.91,96.0,"2025-03-01 06:02:45+08:00","2025-03-01 17:58:29+08:00","Clouds","overcast clouds","Isabela",""
10000.0,"2025-03-01 01:00:48+08:00",25.26,26.06,25.26,25.26,1011.0,85.0,1011.0,991.0,1.73,36.0,2.73,99.0,"2025-03-01 06:03:20+08:00","2025-03-01 17:59:18+08:00","Clouds","overcast clouds","Kabankalan",""
10000.0,"2025-03-01 01:02:05+08:00",21.95,22.63,21.95,21.95,1012.0,93.0,1012.0,953.0,1.35,99.0,1.88,92.0,"2025-03-01 05:52:37+08:00","2025-03-01 17:51:48+08:00","Clouds","overcast clouds","Kidapawan",""
10000.0,"2025-03-01 01:02:07+08:00",22.84,23.69,22.84,22.84,1011.0,96.0,1011.0,977.0,0.89,116.0,1.25,83.0,"2025-03-01 05:53:19+08:00","2025-03-01 17:53:03+08:00","Clouds","broken clouds","Koronadal",""
10000.0,"2025-03-01 01:00:05+08:00",25.97,25.97,25.97,25.97,1011.0,79.0,1011.0,1005.0,3.77,36.0,4.81,100.0,"2025-03-01 06:03:08+08:00","2025-03-01 17:58:38+08:00","Clouds","overcast clouds","La Carlota",""
10000.0,"2025-03-01 01:02:12+08:00",25.85,26.66,25.85,25.85,1010.0,83.0,1010.0,991.0,5.09,343.0,6.14,87.0,"2025-03-01 05:49:41+08:00","2025-03-01 17:49:51+08:00","Clouds","overcast clouds","Lamitan",""
